X;Result
-1.8800000000;0.3194496847
-1.8700000000;0.3084639320
-1.8600000000;0.2975457472
-1.8500000000;0.2866923451
-1.8400000000;0.2759009987
-1.8300000000;0.2651690374
-1.8200000000;0.2544938430
-1.8100000000;0.2438728480
-1.8000000000;0.2333035320
-1.7900000000;0.2227834200
-1.7800000000;0.2123100795
-1.7700000000;0.2018811182
-1.7600000000;0.1914941816
-1.7500000000;0.1811469510
-1.7400000000;0.1708371412
-1.7300000000;0.1605624985
-1.7200000000;0.1503207985
-1.7100000000;0.1401098440
-1.7000000000;0.1299274635
-1.6900000000;0.1197715090
-1.6800000000;0.1096398541
-1.6700000000;0.0995303771
-1.6600000000;0.0894410211
-1.6500000000;0.0793696975
-1.6400000000;0.0693143488
-1.6300000000;0.0592729305
-1.6200000000;0.0492434091
-1.6100000000;0.0392237609
-1.6000000000;0.0292119699
-1.5900000000;0.0192060266
-1.5800000000;0.0092039262
-1.5700000000;-0.0007963332
-1.5600000000;-0.0107967520
-1.5500000000;-0.0207993305
-1.5400000000;-0.0308060711
-1.5300000000;-0.0408189791
-1.5200000000;-0.0508400652
-1.5100000000;-0.0608713462
-1.5000000000;-0.0709148475
-1.4900000000;-0.0809726040
-1.4800000000;-0.0910466624
-1.4700000000;-0.1011390823
-1.4600000000;-0.1112519384
-1.4500000000;-0.1213873217
-1.4400000000;-0.1315473420
-1.4300000000;-0.1417341289
-1.4200000000;-0.1519498340
-1.4100000000;-0.1621966329
-1.4000000000;-0.1724767269
-1.3900000000;-0.1827923449
-1.3800000000;-0.1931457455
-1.3700000000;-0.2035392192
-1.3600000000;-0.2139750902
-1.3500000000;-0.2244557188
-1.3400000000;-0.2349835036
-1.3300000000;-0.2455608837
-1.3200000000;-0.2561903412
-1.3100000000;-0.2668744037
-1.3000000000;-0.2776156468
-1.2900000000;-0.2884167044
-1.2800000000;-0.2992802405
-1.2700000000;-0.3102089988
-1.2600000000;-0.3212057743
-1.2500000000;-0.3322734244
-1.2400000000;-0.3434148719
-1.2300000000;-0.3546331084
-1.2200000000;-0.3659311979
-1.2100000000;-0.3773122804
-1.2000000000;-0.3887795754
-1.1900000000;-0.4003363865
-1.1800000000;-0.4119861049
-1.1700000000;-0.4237322140
-1.1600000000;-0.4355782942
-1.1500000000;-0.4475280273
-1.1400000000;-0.4595852015
-1.1300000000;-0.4717537072
-1.1200000000;-0.4840375827
-1.1100000000;-0.4964409578
-1.1000000000;-0.5089681021
-1.0900000000;-0.5216234214
-1.0800000000;-0.5344114636
-1.0700000000;-0.5473369262
-1.0600000000;-0.5604046638
-1.0500000000;-0.5736196962
-1.0400000000;-0.5869872164
-1.0300000000;-0.6005125997
-1.0200000000;-0.6142014131
-1.0100000000;-0.6280594251
-1.0000000000;-0.6420926163
-0.9900000000;-0.6563071903
-0.9800000000;-0.6707095857
-0.9700000000;-0.6853064887
-0.9600000000;-0.7001048460
-0.9500000000;-0.7151118792
-0.9400000000;-0.7303350997
-0.9300000000;-0.7457823248
-0.9200000000;-0.7614616942
-0.9100000000;-0.7773816886
-0.9000000000;-0.7935511489
-0.8900000000;-0.8099792965
-0.8800000000;-0.8266757555
-0.8700000000;-0.8436505761
-0.8600000000;-0.8609142597
-0.8500000000;-0.8784777856
-0.8400000000;-0.8963526402
-0.8300000000;-0.9145508475
-0.8200000000;-0.9330850021
-0.8100000000;-0.9519683049
-0.8000000000;-0.9712146016
-0.7900000000;-0.9908384231
-0.7800000000;-1.0108550304
-0.7700000000;-1.0312804616
-0.7600000000;-1.0521315841
-0.7500000000;-1.0734261494
-0.7400000000;-1.0951828537
-0.7300000000;-1.1174214025
-0.7200000000;-1.1401625812
-0.7100000000;-1.1634283312
-0.7000000000;-1.1872418328
-0.6900000000;-1.2116275953
-0.6800000000;-1.2366115141
-0.6700000000;-1.2622211423
-0.6600000000;-1.2884855643
-0.6500000000;-1.3154356625
-0.6400000000;-1.3431042585
-0.6300000000;-1.3715262346
-0.6200000000;-1.4007387086
-0.6100000000;-1.4307812178
-0.6000000000;-1.4616959204
-0.5900000000;-1.4935278181
-0.5800000000;-1.5263250013
-0.5700000000;-1.5601389203
-0.5600000000;-1.5950246855
-0.5500000000;-1.6310414005
-0.5400000000;-1.6682525318
-0.5300000000;-1.7067263207
-0.5200000000;-1.7465362429
-0.5100000000;-1.7877615213
-0.5000000000;-1.8304877017
-0.4900000000;-1.8748072974
-0.4800000000;-1.9208205157
-0.4700000000;-1.9686360765
-0.4600000000;-2.0183721377
-0.4500000000;-2.0701573442
-0.4400000000;-2.1241320196
-0.4300000000;-2.1804495245
-0.4200000000;-2.2392778090
