X;Result
-0.6100000000;1.2200358884
-0.6000000000;1.2116283121
-0.5900000000;1.2034553410
-0.5800000000;1.1955106408
-0.5700000000;1.1877881465
-0.5600000000;1.1802820497
-0.5500000000;1.1729867861
-0.5400000000;1.1658970243
-0.5300000000;1.1590076549
-0.5200000000;1.1523137803
-0.5100000000;1.1458107050
-0.5000000000;1.1394939270
-0.4900000000;1.1333591286
-0.4800000000;1.1274021690
-0.4700000000;1.1216190763
-0.4600000000;1.1160060405
-0.4500000000;1.1105594069
-0.4400000000;1.1052756691
-0.4300000000;1.1001514637
-0.4200000000;1.0951835641
-0.4100000000;1.0903688752
-0.4000000000;1.0857044283
-0.3900000000;1.0811873766
-0.3800000000;1.0768149897
-0.3700000000;1.0725846503
-0.3600000000;1.0684938496
-0.3500000000;1.0645401834
-0.3400000000;1.0607213484
-0.3300000000;1.0570351389
-0.3200000000;1.0534794435
-0.3100000000;1.0500522418
-0.3000000000;1.0467516015
-0.2900000000;1.0435756772
-0.2800000000;1.0405227015
-0.2700000000;1.0375909923
-0.2600000000;1.0347789435
-0.2500000000;1.0320850244
-0.2400000000;1.0295077781
-0.2300000000;1.0270458191
-0.2200000000;1.0246978315
-0.2100000000;1.0224625674
-0.2000000000;1.0203388450
-0.1900000000;1.0183255472
-0.1800000000;1.0164216200
-0.1700000000;1.0146260713
-0.1600000000;1.0129379697
-0.1500000000;1.0113564427
-0.1400000000;1.0098806764
-0.1300000000;1.0085099138
-0.1200000000;1.0072434545
-0.1100000000;1.0060806529
-0.1000000000;1.0050209184
-0.0900000000;1.0040637139
-0.0800000000;1.0032085556
-0.0700000000;1.0024550121
-0.0600000000;1.0018027039
-0.0500000000;1.0012513034
-0.0400000000;1.0008005337
-0.0300000000;1.0004501688
-0.0200000000;1.0002000333
-0.0100000000;1.0000500021
-0.0000000000;1.0000000000
